time,x_km,y_km,z_km
140497.668,-972.060,-8909.042,-11878.679
140501.467,-951.851,-8899.220,-11865.583
140505.180,-932.101,-8889.607,-11852.766
140508.925,-912.179,-8879.896,-11839.818
140512.728,-891.951,-8870.021,-11826.651
140516.433,-872.239,-8860.384,-11813.801
140520.162,-852.397,-8850.668,-11800.847
140523.932,-832.334,-8840.830,-11787.730
140527.632,-812.646,-8831.161,-11774.838
140531.485,-792.141,-8821.076,-11761.391
140535.605,-770.211,-8810.272,-11746.985
140539.546,-749.235,-8799.922,-11733.185
140543.256,-729.484,-8790.161,-11720.171
140546.961,-709.760,-8780.399,-11707.154
140550.796,-689.348,-8770.280,-11693.663
140554.788,-668.090,-8759.726,-11679.591
140558.516,-648.242,-8749.856,-11666.431
140561.989,-629.747,-8740.645,-11654.151
140565.668,-610.159,-8730.876,-11641.125
140569.376,-590.414,-8721.014,-11627.976
140573.004,-571.093,-8711.349,-11615.089
140576.509,-552.424,-8701.997,-11602.619
140580.315,-532.152,-8691.825,-11589.057
140583.967,-512.700,-8682.051,-11576.025
140587.704,-492.794,-8672.034,-11562.668
140591.255,-473.881,-8662.501,-11549.958
140594.751,-455.257,-8653.100,-11537.424
140598.355,-436.057,-8643.395,-11524.484
140602.069,-416.269,-8633.376,-11511.126
140606.052,-395.047,-8622.615,-11496.777
140609.819,-374.980,-8612.423,-11483.188
140613.471,-355.522,-8602.525,-11469.991
140617.474,-334.191,-8591.657,-11455.500
140621.106,-314.839,-8581.781,-11442.332
140625.044,-293.854,-8571.054,-11428.030
140628.853,-273.557,-8560.663,-11414.174
140632.917,-251.897,-8549.555,-11399.364
140636.862,-230.876,-8538.756,-11384.965
140640.534,-211.308,-8528.687,-11371.541
140644.074,-192.442,-8518.965,-11358.578
140648.153,-170.702,-8507.744,-11343.616
140651.825,-151.133,-8497.626,-11330.126
140655.372,-132.231,-8487.838,-11317.076
140658.857,-113.655,-8478.205,-11304.231
140662.422,-94.653,-8468.335,-11291.072
140666.255,-74.224,-8457.708,-11276.902
140669.963,-54.463,-8447.411,-11263.172
140673.387,-36.212,-8437.886,-11250.473
140677.215,-15.812,-8427.223,-11236.256
140681.281,5.859,-8415.877,-11221.127
140685.336,27.472,-8404.540,-11206.012
140689.034,47.184,-8394.183,-11192.203
140692.987,68.252,-8383.096,-11177.420
140696.792,88.531,-8372.405,-11163.165
140700.835,110.081,-8361.025,-11147.992
140704.636,130.338,-8350.309,-11133.704
140708.228,149.482,-8340.165,-11120.179
140712.257,170.952,-8328.770,-11104.985
140716.224,192.096,-8317.528,-11089.996
140720.249,213.544,-8306.103,-11074.763
140723.987,233.467,-8295.473,-11060.590
140727.490,252.133,-8285.498,-11047.289
140731.983,276.077,-8272.679,-11030.197
140736.054,297.771,-8261.042,-11014.681
140739.615,316.748,-8250.845,-11001.086
140743.161,335.639,-8240.678,-10987.530
140746.863,355.366,-8230.044,-10973.351
140750.539,374.950,-8219.469,-10959.251
140754.285,394.910,-8208.673,-10944.856
140757.908,414.209,-8198.217,-10930.915
140761.589,433.820,-8187.575,-10916.725
140765.359,453.904,-8176.656,-10902.168
140768.895,472.740,-8166.400,-10888.493
140772.570,492.312,-8155.725,-10874.260
140776.327,512.323,-8144.792,-10859.683
140779.739,530.496,-8134.847,-10846.423
140783.581,550.958,-8123.631,-10831.467
140787.139,569.902,-8113.228,-10817.598
140791.103,591.014,-8101.616,-10802.114
140794.735,610.352,-8090.960,-10787.906
140798.187,628.732,-8080.815,-10774.380
140802.065,649.379,-8069.400,-10759.160
140805.568,668.025,-8059.073,-10745.390
140809.811,690.611,-8046.541,-10728.682
140813.439,709.920,-8035.808,-10714.371
140817.378,730.887,-8024.133,-10698.804
140821.557,753.126,-8011.725,-10682.260
140825.216,772.594,-8000.843,-10667.751
140828.640,790.813,-7990.642,-10654.150
140832.086,809.144,-7980.362,-10640.443
140835.961,829.760,-7968.780,-10625.000
140839.835,850.368,-7957.181,-10609.536
140843.793,871.419,-7945.311,-10593.708
140847.536,891.321,-7934.068,-10578.717
140851.321,911.448,-7922.677,-10563.530
140854.941,930.695,-7911.765,-10548.981
140858.869,951.581,-7899.902,-10533.163
140862.409,970.399,-7889.194,-10518.886
140865.919,989.052,-7878.562,-10504.710
140869.753,1009.429,-7866.927,-10489.197
140873.459,1029.124,-7855.660,-10474.174
140877.629,1051.278,-7842.962,-10457.244
140882.133,1075.204,-7829.219,-10438.920
140886.315,1097.415,-7816.434,-10421.874
140890.121,1117.629,-7804.776,-10406.330
140893.797,1137.147,-7793.499,-10391.293
140897.634,1157.518,-7781.706,-10375.570
140901.236,1176.641,-7770.615,-10360.782
140905.028,1196.766,-7758.923,-10345.192
140909.103,1218.392,-7746.333,-10328.405
140912.868,1238.368,-7734.681,-10312.869
140916.626,1258.306,-7723.029,-10297.333
140920.672,1279.766,-7710.463,-10280.579
140924.566,1300.418,-7698.346,-10264.424
140940.573,1385.264,-7648.314,-10197.714
140945.315,1410.388,-7633.420,-10177.855
140950.067,1435.556,-7618.464,-10157.914
140954.923,1461.274,-7603.143,-10137.487
140960.173,1489.065,-7586.545,-10115.355
140965.123,1515.263,-7570.856,-10094.438
140969.680,1539.375,-7556.381,-10075.137
140974.582,1565.305,-7540.776,-10054.331
140978.775,1587.483,-7527.398,-10036.493
140983.120,1610.450,-7513.512,-10017.978
140987.602,1634.144,-7499.154,-9998.834
140992.074,1657.774,-7484.800,-9979.696
140996.710,1682.263,-7469.889,-9959.815
141000.994,1704.888,-7456.080,-9941.403
141005.383,1728.063,-7441.903,-9922.501
141009.641,1750.535,-7428.125,-9904.129
141013.648,1771.680,-7415.131,-9886.804
141018.124,1795.291,-7400.588,-9867.415
141022.367,1817.666,-7386.775,-9848.997
141026.521,1839.564,-7373.225,-9830.930
141030.375,1859.877,-7360.629,-9814.136
141034.344,1880.788,-7347.635,-9796.810
141038.093,1900.535,-7335.337,-9780.414
141041.674,1919.394,-7323.570,-9764.724
141045.936,1941.828,-7309.542,-9746.019
141050.306,1964.829,-7295.124,-9726.796
141053.988,1984.195,-7282.959,-9710.576
141057.746,2003.961,-7270.516,-9693.986
141061.849,2025.534,-7256.907,-9675.840
141065.293,2043.636,-7245.463,-9660.582
141068.736,2061.726,-7234.005,-9645.304
141072.489,2081.439,-7221.493,-9628.622
141076.677,2103.432,-7207.504,-9609.970
141080.384,2122.888,-7195.101,-9593.433
141084.179,2142.805,-7182.377,-9576.468
141088.378,2164.831,-7168.274,-9557.664
141092.384,2185.836,-7154.794,-9539.689
141096.121,2205.424,-7142.195,-9522.891
141101.680,2234.545,-7123.414,-9497.850
141105.708,2255.643,-7109.771,-9479.660
141109.517,2275.582,-7096.848,-9462.429
141113.630,2297.102,-7082.868,-9443.789
141117.019,2314.832,-7071.326,-9428.399
141120.481,2332.932,-7059.519,-9412.657
141124.175,2352.243,-7046.896,-9395.826
141127.814,2371.255,-7034.442,-9379.221
141132.099,2393.638,-7019.746,-9359.626
141136.176,2414.920,-7005.738,-9340.949
141140.051,2435.143,-6992.396,-9323.160
141143.888,2455.157,-6979.162,-9305.515
141147.367,2473.295,-6967.143,-9289.489
141151.104,2492.771,-6954.209,-9272.244
141155.334,2514.805,-6939.541,-9252.687
141159.257,2535.235,-6925.909,-9234.511
141162.990,2554.664,-6912.915,-9217.186
141167.013,2575.594,-6898.884,-9198.478
141170.982,2596.230,-6885.017,-9179.988
141174.798,2616.061,-6871.660,-9162.179
141178.924,2637.493,-6857.189,-9142.884
141182.533,2656.233,-6844.506,-9125.974
141186.507,2676.856,-6830.516,-9107.321
141190.617,2698.174,-6816.019,-9087.992
141194.238,2716.948,-6803.222,-9070.929
141198.482,2738.940,-6788.195,-9050.893
141202.105,2757.701,-6775.345,-9033.759
141206.405,2779.960,-6760.061,-9013.381
141210.528,2801.290,-6745.377,-8993.802
141214.338,2820.990,-6731.781,-8975.674
141218.327,2841.602,-6717.521,-8956.661
141222.060,2860.882,-6704.150,-8938.834
141226.179,2882.144,-6689.368,-8919.125
141229.848,2901.072,-6676.176,-8901.535
141234.005,2922.502,-6661.204,-8881.572
141237.594,2940.997,-6648.250,-8864.301
141241.396,2960.579,-6634.503,-8845.971
141245.166,2979.985,-6620.846,-8827.762
141248.910,2999.243,-6607.261,-8809.648
141253.455,3022.608,-6590.734,-8787.612
141257.212,3041.909,-6577.045,-8769.360
141260.956,3061.130,-6563.379,-8751.140
141265.033,3082.047,-6548.470,-8731.261
141268.659,3100.643,-6535.182,-8713.544
141272.749,3121.601,-6520.168,-8693.526
141276.479,3140.704,-6506.448,-8675.231
141280.455,3161.049,-6491.799,-8655.699
141284.350,3180.972,-6477.416,-8636.523
141288.552,3202.445,-6461.872,-8615.797
141292.258,3221.374,-6448.134,-8597.480
141296.074,3240.848,-6433.965,-8578.588
141299.895,3260.335,-6419.749,-8559.634
141303.865,3280.569,-6404.951,-8539.902
141307.835,3300.787,-6390.123,-8520.133
141311.765,3320.788,-6375.416,-8500.524
141315.793,3341.274,-6360.311,-8480.384
141319.479,3360.000,-6346.468,-8461.926
141323.065,3378.213,-6332.971,-8443.929
141326.926,3397.804,-6318.415,-8424.521
141330.869,3417.799,-6303.519,-8404.660
141334.837,3437.899,-6288.503,-8384.639
141338.620,3457.053,-6274.155,-8365.509
141342.721,3477.795,-6258.576,-8344.736
141346.579,3497.295,-6243.888,-8325.153
141350.570,3517.452,-6228.664,-8304.854
141354.527,3537.417,-6213.542,-8284.692
141358.553,3557.714,-6198.125,-8264.137
141363.048,3580.353,-6180.878,-8241.140
141367.790,3604.215,-6162.639,-8216.821
141371.691,3623.824,-6147.604,-8196.774
141375.552,3643.216,-6132.694,-8176.895
141379.428,3662.671,-6117.694,-8156.894
141383.201,3681.588,-6103.067,-8137.393
141387.230,3701.769,-6087.420,-8116.530
141391.080,3721.038,-6072.437,-8096.552
141394.829,3739.784,-6057.819,-8077.062
141398.847,3759.856,-6042.123,-8056.135
141402.388,3777.531,-6028.263,-8037.655
141406.215,3796.611,-6013.261,-8017.651
141410.254,3816.733,-5997.392,-7996.493
141414.320,3836.968,-5981.387,-7975.153
141418.253,3856.520,-5965.875,-7954.470
141422.430,3877.269,-5949.363,-7932.455
141426.547,3897.691,-5933.060,-7910.717
141430.935,3919.437,-5915.645,-7887.497
141435.054,3939.828,-5899.262,-7865.653
141438.798,3958.340,-5884.343,-7845.762
141442.336,3975.822,-5870.216,-7826.926
141446.280,3995.283,-5854.444,-7805.896
141450.362,4015.405,-5838.085,-7784.085
141454.180,4034.206,-5822.753,-7763.642
141458.328,4054.611,-5806.062,-7741.387
141462.391,4074.573,-5789.680,-7719.545
141466.511,4094.787,-5773.039,-7697.357
141471.240,4117.962,-5753.893,-7671.828
141475.151,4137.107,-5738.022,-7650.667
141479.012,4155.982,-5722.326,-7629.740
141483.448,4177.643,-5704.255,-7605.644
141487.173,4195.809,-5689.049,-7585.370
141490.677,4212.878,-5674.719,-7566.264
141494.399,4230.991,-5659.469,-7545.931
141498.319,4250.040,-5643.381,-7524.480
141502.571,4270.679,-5625.892,-7501.161
141506.480,4289.626,-5609.782,-7479.682
141510.439,4308.795,-5593.432,-7457.882
141514.510,4328.478,-5576.587,-7435.422
141518.608,4348.264,-5559.597,-7412.769
141522.738,4368.176,-5542.439,-7389.892
141526.668,4387.100,-5526.079,-7368.078
141530.484,4405.448,-5510.164,-7346.858
141534.550,4424.973,-5493.172,-7324.202
141537.931,4441.191,-5479.013,-7305.324
141541.576,4458.651,-5463.725,-7284.939
141545.517,4477.501,-5447.165,-7262.860
141549.298,4495.563,-5431.246,-7241.634
141553.060,4513.510,-5415.376,-7220.474
141556.895,4531.775,-5399.172,-7198.869
141560.407,4548.482,-5384.302,-7179.043
141564.310,4567.026,-5367.745,-7156.967
141568.320,4586.047,-5350.702,-7134.243
141572.141,4604.145,-5334.432,-7112.549
141575.831,4621.598,-5318.687,-7091.556
141579.506,4638.952,-5302.982,-7070.616
141583.108,4655.941,-5287.556,-7050.049
141586.863,4673.621,-5271.451,-7028.576
141590.535,4690.886,-5255.672,-7007.536
141594.230,4708.237,-5239.760,-6986.320
141598.001,4725.912,-5223.497,-6964.636
141602.197,4745.552,-5205.360,-6940.454
141606.665,4766.424,-5186.008,-6914.652
141610.379,4783.747,-5169.888,-6893.158
141613.979,4800.509,-5154.235,-6872.288
141618.210,4820.176,-5135.804,-6847.713
141621.813,4836.894,-5120.079,-6826.747
141625.477,4853.868,-5104.058,-6805.386
141630.360,4876.450,-5082.660,-6776.855
141634.666,4896.318,-5063.751,-6751.642
141638.699,4914.898,-5045.997,-6727.971
141642.765,4933.591,-5028.068,-6704.065
141646.400,4950.270,-5012.010,-6682.655
141650.346,4968.347,-4994.543,-6659.365
141654.337,4986.596,-4976.841,-6635.763
141658.081,5003.682,-4960.205,-6613.582
141662.959,5025.898,-4938.483,-6584.620
141666.873,5043.685,-4921.016,-6561.330
141670.649,5060.811,-4904.135,-6538.822
141674.571,5078.567,-4886.565,-6515.396
141678.464,5096.155,-4869.094,-6492.101
141682.143,5112.748,-4852.547,-6470.039
141686.196,5130.987,-4834.290,-6445.696
141690.267,5149.270,-4815.912,-6421.193
141694.077,5166.346,-4798.679,-6398.215
141698.223,5184.886,-4779.892,-6373.166
141702.023,5201.842,-4762.641,-6350.164
141706.262,5220.716,-4743.356,-6324.451
141710.501,5239.547,-4724.032,-6298.685
141715.224,5260.479,-4702.451,-6269.911
141719.029,5277.299,-4685.031,-6246.685
141722.895,5294.353,-4667.298,-6223.040
141726.993,5312.388,-4648.465,-6197.930
141730.777,5329.001,-4631.043,-6174.702
141735.106,5347.966,-4611.069,-6148.069
141739.220,5365.941,-4592.051,-6122.711
141743.073,5382.736,-4574.204,-6098.916
141747.355,5401.354,-4554.333,-6072.422
141750.933,5416.877,-4537.693,-6050.235
141754.608,5432.781,-4520.577,-6027.414
141758.194,5448.269,-4503.841,-6005.099
141761.978,5464.570,-4486.155,-5981.517
141765.887,5481.368,-4467.849,-5957.110
141769.676,5497.612,-4450.072,-5933.407
141773.635,5514.544,-4431.461,-5908.592
141777.336,5530.331,-4414.031,-5885.353
141780.989,5545.875,-4396.797,-5862.375
141784.568,5561.066,-4379.886,-5839.826
141787.971,5575.477,-4363.778,-5818.349
141791.653,5591.034,-4346.318,-5795.069
141795.559,5607.493,-4327.763,-5770.329
141799.394,5623.605,-4309.516,-5746.000
141803.521,5640.899,-4289.838,-5719.763
141807.155,5656.088,-4272.477,-5696.615
141810.641,5670.616,-4255.801,-5674.380
141814.531,5686.788,-4237.155,-5649.518
141818.224,5702.098,-4219.421,-5625.874
141822.748,5720.795,-4197.657,-5596.855
141826.641,5736.833,-4178.892,-5571.835
141831.274,5755.860,-4156.513,-5541.997
141835.076,5771.424,-4138.111,-5517.461
141839.368,5788.940,-4117.298,-5489.710
141843.213,5804.580,-4098.619,-5464.805
141846.869,5819.406,-4080.827,-5441.082
141850.895,5835.684,-4061.199,-5414.912
141854.764,5851.277,-4042.302,-5389.716
141858.510,5866.330,-4023.971,-5365.275
141862.030,5880.430,-4006.719,-5342.272
141865.670,5894.968,-3988.849,-5318.446
141869.323,5909.514,-3970.884,-5294.493
141872.957,5923.941,-3952.981,-5270.622
